rated,turns,victory_status,winner,white_rating,black_rating,opening_eco,opening_ply
TRUE,28,resign,black,1400,1548,C45,10
TRUE,44,resign,black,1562,1498,C41,5
TRUE,61,outoftime,white,1559,1211,C00,3
TRUE,78,outoftime,black,1493,1549,A00,1
TRUE,34,resign,black,1569,1251,B54,5
TRUE,67,resign,white,1450,1585,C20,3
TRUE,14,mate,black,1605,1342,C44,5
TRUE,46,mate,black,1622,1454,C41,7
TRUE,46,mate,black,1550,1612,C44,4
TRUE,97,mate,white,1609,1256,C41,5
TRUE,148,mate,black,1260,1606,C44,4
TRUE,59,resign,white,1590,1395,C45,11
TRUE,25,draw,draw,1525,1593,C50,6
TRUE,56,mate,black,1611,1401,C41,5
TRUE,45,resign,white,1605,1388,C47,7
TRUE,50,resign,black,1472,1598,C55,7
TRUE,127,draw,draw,1603,1445,B54,6
TRUE,70,resign,black,1370,1597,C50,6
FALSE,47,mate,white,1500,1597,C64,6
TRUE,74,mate,black,1370,1592,C50,6
FALSE,40,resign,white,1592,1456,C00,3
FALSE,67,resign,white,1592,1500,B01,4
FALSE,89,resign,white,1592,1436,C41,5
TRUE,37,resign,white,1801,1886,A00,1
TRUE,83,resign,white,2124,1891,A45,3
TRUE,39,draw,draw,1894,1781,C78,10
TRUE,43,resign,white,1892,1470,C66,8
TRUE,55,resign,white,1886,1706,C70,11
TRUE,67,resign,white,1914,1897,C66,8
TRUE,80,resign,black,1845,1887,A00,1
TRUE,47,resign,white,1755,1903,C30,4
TRUE,113,resign,black,1550,1517,C07,7
TRUE,108,mate,black,1593,1538,D00,2
TRUE,43,resign,white,1523,1668,B41,9
TRUE,13,resign,white,1556,1533,D00,2
TRUE,138,outoftime,black,1536,1836,C53,9
TRUE,47,resign,white,1525,1541,C55,6
TRUE,16,resign,white,1511,1536,C45,10
TRUE,19,resign,white,1553,1547,C24,4
TRUE,49,resign,white,1534,1602,C53,9
TRUE,33,resign,black,1545,1541,C50,6
TRUE,63,resign,white,1616,1554,C50,9
TRUE,41,mate,white,1542,1583,B32,7
TRUE,55,outoftime,white,1531,1538,C55,6
TRUE,15,resign,white,1554,1541,C45,10
TRUE,42,resign,white,1711,1555,D00,3
TRUE,24,resign,black,1561,1740,C58,11
TRUE,54,mate,black,1513,1552,A00,1
TRUE,20,resign,white,1575,1561,D32,10
TRUE,72,resign,black,1570,1633,D31,5
TRUE,51,resign,white,1635,1579,A00,1
TRUE,48,resign,black,1629,1567,D40,9
TRUE,47,resign,white,1770,1572,C55,10
TRUE,44,mate,black,1320,1559,A01,4
TRUE,31,resign,black,1567,1648,A85,5
TRUE,91,resign,white,1713,1573,C24,4
TRUE,28,mate,black,1580,1706,D45,9
TRUE,23,resign,white,1695,1588,C37,7
TRUE,37,resign,white,1662,1596,C88,15
TRUE,20,resign,black,1604,1705,D35,7
TRUE,18,resign,white,1657,1613,C57,10
TRUE,17,resign,white,1700,1621,C45,8
TRUE,33,resign,white,1691,1630,C45,8
TRUE,42,resign,black,1638,1719,C40,4
TRUE,35,resign,white,1694,1647,C54,13
TRUE,32,resign,white,1634,1658,C45,8
TRUE,61,resign,white,1648,1638,D35,9
TRUE,60,resign,black,1659,1636,E61,5
TRUE,36,resign,black,1668,1717,D06,8
TRUE,180,mate,black,1621,1659,C37,6
TRUE,68,resign,white,1756,1667,C55,6
TRUE,26,resign,white,1761,1675,C54,19
TRUE,74,mate,black,1682,1792,B84,12
TRUE,124,outoftime,black,1694,1636,C00,3
TRUE,90,resign,black,1685,1684,C45,8
TRUE,9,resign,white,1668,1695,C24,5
TRUE,64,resign,black,1595,1687,D02,3
FALSE,1,outoftime,white,2403,1746,B00,1
FALSE,5,outoftime,white,2454,1746,C00,3
TRUE,59,mate,white,1171,1432,A29,7
TRUE,113,mate,white,1403,1364,C00,3
TRUE,62,resign,black,1446,1359,C20,3
TRUE,58,mate,black,1369,1413,C23,3
TRUE,12,mate,black,1468,1354,C20,3
TRUE,84,mate,black,1331,1434,C23,3
TRUE,41,resign,white,1215,1432,C20,3
TRUE,43,mate,white,1426,1265,A00,1
TRUE,17,resign,white,1425,1351,D00,2
TRUE,37,resign,white,1713,1500,A04,2
TRUE,103,draw,draw,2283,2358,B23,4
TRUE,109,draw,draw,2214,2286,A03,2
TRUE,92,resign,black,2232,2272,C50,8
TRUE,77,resign,white,2264,2082,C06,15
TRUE,76,resign,black,1826,2262,C26,5
TRUE,22,resign,white,2255,2008,C50,6
TRUE,62,resign,black,2007,2249,E17,14
TRUE,70,resign,black,1801,2246,E38,8
TRUE,63,draw,draw,2239,2401,B23,5
TRUE,58,resign,black,1471,2239,C53,12
TRUE,95,resign,black,2094,2228,C60,6
TRUE,109,draw,draw,2229,2220,C54,17
TRUE,42,resign,black,2162,2214,E11,8
TRUE,102,resign,black,2236,2148,B06,2
TRUE,97,resign,white,2268,2254,C59,17
FALSE,56,mate,black,1144,1500,B01,4
FALSE,20,draw,draw,1500,1264,C77,9
FALSE,43,resign,white,1247,1500,B01,2
FALSE,62,outoftime,black,1247,1500,B01,2
FALSE,77,mate,white,1500,1234,B15,5
FALSE,31,draw,draw,1234,1500,A00,1
FALSE,3,resign,white,1500,1193,D00,3
TRUE,89,resign,white,1859,1734,A53,4
TRUE,63,resign,white,1699,1752,C64,6
TRUE,69,resign,white,1655,1516,B10,2
TRUE,52,mate,black,1671,1503,A40,2
TRUE,63,mate,white,1485,1688,B20,3
TRUE,99,resign,white,1683,1491,C30,4
TRUE,42,resign,black,1648,1672,B20,3
TRUE,64,mate,black,1551,1665,B20,3
TRUE,54,mate,black,1484,1659,A45,2
TRUE,50,mate,black,1545,1651,B20,3
TRUE,44,mate,black,1665,1563,C50,8
TRUE,43,resign,white,1656,1571,D12,8
TRUE,82,draw,draw,1569,1659,B25,4
TRUE,16,mate,black,1674,1554,C30,4
TRUE,134,mate,black,1529,1667,A45,2
TRUE,27,resign,white,1659,1547,D30,6
TRUE,117,resign,white,1598,1673,A02,1
TRUE,43,resign,white,1666,1526,C33,6
TRUE,68,mate,black,1679,1622,C30,3
TRUE,63,resign,white,1569,1694,B20,3
TRUE,58,mate,black,1606,1686,B30,4
TRUE,52,outoftime,black,1469,1680,B20,2
TRUE,36,mate,black,1460,1675,A09,4
TRUE,78,resign,black,1449,1670,A02,1
TRUE,54,resign,black,1687,1513,C34,6
TRUE,54,mate,black,1541,1680,B21,5
TRUE,59,mate,white,1674,1488,B01,6
TRUE,63,resign,white,1491,1691,B30,4
TRUE,54,mate,black,1466,1686,B21,3
TRUE,32,resign,black,1703,1488,C30,4
TRUE,52,mate,black,1493,1698,B25,4
TRUE,45,resign,black,1546,1691,B30,4
TRUE,31,resign,white,1684,1553,C36,6
TRUE,68,resign,black,1531,1677,B32,8
TRUE,50,mate,black,1508,1670,A00,1
TRUE,83,resign,white,1665,1475,B01,4
TRUE,61,mate,white,1519,1681,A00,1
TRUE,78,resign,black,1481,1675,A00,1
TRUE,77,mate,white,1669,1487,B00,2
TRUE,84,outoftime,black,1468,1664,A45,2
TRUE,40,resign,black,1465,1658,B54,6
TRUE,51,mate,white,1634,1462,D20,5
TRUE,106,mate,black,1466,1741,C02,7
TRUE,42,resign,black,1456,1442,C22,6
TRUE,25,resign,white,1453,1258,C68,7
TRUE,94,resign,white,1470,1464,C50,6
TRUE,40,mate,black,1449,1453,C21,10
TRUE,53,mate,white,1441,1459,C41,5
TRUE,77,resign,white,1334,1456,C52,10
TRUE,138,mate,black,1444,1445,D00,3
TRUE,78,mate,black,1458,1404,B03,9
TRUE,72,resign,black,1465,1446,C20,3
TRUE,108,resign,white,1432,1521,B52,6
TRUE,27,mate,white,1435,1456,C65,7
TRUE,71,mate,white,1445,1446,B00,2
TRUE,94,resign,black,1614,1428,D07,6
TRUE,45,mate,white,1473,1448,C20,3
TRUE,58,mate,black,1463,1436,A00,1
TRUE,76,outoftime,black,1448,1439,C00,3
TRUE,127,outoftime,white,1434,1515,B51,5
TRUE,86,mate,black,1442,1563,B27,3
TRUE,43,resign,black,1426,1430,C44,5
TRUE,40,resign,black,1414,1419,C44,5
TRUE,20,mate,black,1512,1404,C45,8
TRUE,88,mate,black,1403,1419,C50,8
TRUE,73,draw,draw,1406,1326,C41,4
TRUE,148,draw,draw,1412,1564,B40,6
TRUE,46,mate,black,1146,1408,D00,3
TRUE,49,mate,white,1405,1127,C40,4
TRUE,52,mate,black,1413,1528,C50,6
TRUE,64,mate,black,1424,1443,C41,4
TRUE,124,mate,black,1264,1420,D00,3
TRUE,65,mate,white,1190,1470,B20,3
TRUE,41,resign,white,1667,1192,C41,6
TRUE,30,mate,black,1069,1182,C40,5
TRUE,55,resign,white,1167,1176,C21,4
TRUE,33,resign,white,1561,1170,C27,3
TRUE,39,resign,white,1356,1178,C41,8
TRUE,27,resign,white,1627,1180,C40,4
TRUE,61,outoftime,white,1506,1184,C41,4
TRUE,39,resign,white,1633,1187,D00,3
TRUE,45,resign,white,1344,1195,C40,3
TRUE,71,resign,white,1610,1198,C41,4
TRUE,71,resign,white,1658,1200,D00,5
TRUE,51,resign,white,1389,1208,D00,3
TRUE,37,resign,white,1711,1209,C24,4
TRUE,60,resign,black,1215,1485,B20,3
TRUE,22,draw,draw,1493,1205,D00,3
TRUE,31,mate,white,1640,1207,C37,7
TRUE,26,mate,black,1209,1639,B10,3
TRUE,41,resign,white,1611,1213,C40,4
TRUE,72,outoftime,black,1544,1188,C40,4
TRUE,32,resign,black,1180,1674,C22,6
TRUE,57,resign,white,1379,1187,C21,3
TRUE,52,resign,black,1194,1373,C41,5
TRUE,33,resign,white,1438,1200,C40,4
TRUE,41,resign,white,1814,1201,D02,3
TRUE,48,resign,white,1177,1504,C44,6
TRUE,39,resign,white,1621,1179,C41,5
TRUE,46,resign,black,1184,1440,C22,6
TRUE,51,mate,white,1364,1192,A20,2
TRUE,29,resign,white,1492,1196,C41,7
TRUE,69,mate,white,1621,1198,A41,3
TRUE,17,resign,white,1379,1206,A00,1
TRUE,84,resign,black,1207,1724,B20,3
TRUE,49,mate,white,1185,1438,C41,5
TRUE,47,resign,white,1594,1188,D02,5
TRUE,53,resign,white,1523,1191,A04,2
TRUE,76,resign,black,1195,1516,B21,3
TRUE,48,resign,black,1202,1382,C22,6
TRUE,57,resign,white,1452,1251,A13,2
TRUE,19,resign,white,1411,1465,B25,4
TRUE,76,mate,black,1313,1458,A40,2
TRUE,32,mate,black,1474,1323,C20,3
TRUE,67,mate,white,1330,1490,C41,4
TRUE,109,mate,white,1425,1503,A00,3
TRUE,71,resign,white,1492,1497,C20,3
TRUE,72,mate,black,1407,1483,A04,2
TRUE,41,mate,white,1477,1314,C20,3
TRUE,65,mate,white,1461,1489,A43,5
TRUE,99,draw,draw,1491,1451,C20,3
FALSE,15,resign,white,1242,1491,C41,7
TRUE,39,resign,white,1485,1281,C00,4
TRUE,31,mate,white,1373,1500,C00,3
TRUE,36,resign,white,1493,1355,C00,3
TRUE,63,mate,white,1486,1342,C20,3
TRUE,44,outoftime,black,1538,1472,A40,2
TRUE,17,mate,white,1423,1484,C00,2
TRUE,20,resign,black,1496,1459,C20,3
TRUE,76,resign,black,1491,1485,B40,4
TRUE,133,resign,white,1478,1305,C20,3
TRUE,21,resign,white,1470,1353,C20,3
TRUE,115,mate,white,1562,1479,C41,5
FALSE,37,mate,white,1587,1500,C42,5
FALSE,100,mate,black,1587,1500,B01,4
FALSE,61,mate,white,1587,1500,B27,4
FALSE,3,resign,white,1500,1587,A45,2
FALSE,117,mate,white,1500,1587,E77,8
FALSE,73,resign,white,1500,1587,B30,5
TRUE,71,draw,draw,1584,1500,C00,3
FALSE,97,outoftime,white,1584,1500,B13,5
FALSE,42,mate,black,1500,1584,A45,2
TRUE,73,mate,white,1780,1589,B60,11
FALSE,44,mate,black,1554,1589,C50,8
FALSE,16,resign,black,1589,1500,C57,10
FALSE,17,mate,white,1589,1255,C41,5
FALSE,40,mate,black,1589,1141,B01,4
FALSE,57,mate,white,1589,1489,C57,11
FALSE,15,resign,white,1589,1337,C41,5
FALSE,91,mate,white,1589,1500,B01,4
FALSE,66,mate,black,1589,1348,D07,6
FALSE,49,resign,white,1500,1589,A45,2
FALSE,53,resign,white,1500,1589,A45,3
FALSE,32,mate,black,1372,1589,C57,9
FALSE,61,mate,white,1589,1500,C02,5
FALSE,62,draw,draw,1437,1589,E60,5
FALSE,161,mate,white,1589,1500,C21,3
FALSE,39,resign,white,1589,1500,D53,8
FALSE,52,resign,black,1500,1589,C20,3
TRUE,39,resign,white,1580,1519,D00,3
TRUE,43,resign,white,1570,1251,B01,4
TRUE,46,mate,black,1288,1565,A00,1
TRUE,15,mate,white,1560,1349,A40,2
TRUE,62,mate,black,1500,1554,A00,1
FALSE,105,mate,white,1500,1554,C62,6
FALSE,19,resign,white,1554,1500,B13,5
FALSE,68,resign,black,1399,1554,C62,6
FALSE,38,mate,black,1362,1554,C57,9
FALSE,31,mate,white,1145,1554,B00,5
FALSE,15,resign,white,1554,1347,D11,5
FALSE,41,resign,white,1554,1236,D30,4
TRUE,61,resign,black,1564,1577,C15,6
FALSE,110,mate,black,1364,1564,D02,4
FALSE,53,resign,white,1564,1500,B12,3
FALSE,56,mate,black,1500,1564,C23,3
FALSE,65,resign,white,1564,1500,B20,3
FALSE,26,resign,white,1500,1564,C20,3
TRUE,51,resign,white,1876,1921,A70,13
TRUE,103,resign,white,1865,1841,D06,4
TRUE,48,mate,black,1536,1862,B12,7
TRUE,96,resign,black,1878,1724,D15,7
TRUE,120,mate,black,1844,1868,A16,3
TRUE,96,outoftime,black,1732,1855,A00,1
TRUE,64,resign,black,1867,1878,A40,4
TRUE,66,resign,black,1730,1859,B12,5
TRUE,80,resign,black,1948,1844,E61,4
TRUE,41,resign,white,1918,1858,E90,11
TRUE,57,mate,white,1844,1907,E80,9
TRUE,109,draw,draw,1905,1842,B13,5
TRUE,36,resign,white,1834,1732,D53,8
TRUE,79,resign,white,1823,1770,E88,14
TRUE,79,resign,white,1813,1835,E70,7
TRUE,58,resign,black,1856,1509,D50,7
TRUE,65,mate,white,1453,1878,B12,5
TRUE,48,resign,black,1888,1957,E80,9
TRUE,75,mate,white,1878,1816,A41,6
TRUE,41,mate,white,1804,1893,B13,7
TRUE,69,mate,white,1881,1873,E81,10
TRUE,82,resign,black,1705,1874,B10,2
TRUE,33,resign,white,1469,1896,B10,3
TRUE,74,resign,black,1910,1863,E90,9
TRUE,74,mate,black,1493,1908,B08,8
TRUE,88,resign,black,1931,1384,D08,7
TRUE,40,resign,black,1941,1985,D85,8
TRUE,112,resign,black,1998,1927,B18,8
TRUE,81,resign,white,1923,1625,D10,5
TRUE,51,resign,white,2003,1932,B10,3
TRUE,37,resign,white,1930,1552,A80,2
TRUE,39,resign,black,1914,1918,B12,5
TRUE,79,resign,white,1807,1934,B10,2
TRUE,80,resign,black,1947,1909,E87,13
TRUE,95,mate,white,1945,1534,A40,2
TRUE,64,mate,black,1691,1940,A45,2
TRUE,47,resign,black,1759,1934,B72,13
TRUE,54,resign,black,1947,1914,E16,10
TRUE,45,resign,white,1953,1959,A49,5
TRUE,58,mate,black,1820,1951,E61,6
TRUE,39,resign,white,1943,1815,A40,2
TRUE,48,resign,white,1890,1957,B10,8
TRUE,63,mate,white,1954,1613,D20,5
TRUE,63,resign,white,1947,1784,A40,2
TRUE,59,resign,white,1946,1469,A40,2
TRUE,122,draw,draw,2019,1943,B10,2
TRUE,28,resign,black,1949,2156,E81,10
TRUE,137,mate,white,1502,1517,D35,7
TRUE,35,resign,white,1720,1507,B25,4
TRUE,34,resign,white,1504,1519,B22,3
TRUE,74,resign,black,1536,1507,D01,4
TRUE,46,resign,black,1509,1913,E61,4
TRUE,69,outoftime,white,1495,1577,B21,3
TRUE,91,resign,white,1366,1511,D02,3
TRUE,49,mate,white,1505,1319,D10,7
TRUE,40,resign,white,1952,1506,B50,4
TRUE,18,resign,black,1508,1951,B21,3
TRUE,25,resign,white,1572,1517,B50,5
TRUE,84,resign,black,1527,1554,C30,3
TRUE,54,resign,black,1632,1513,B53,7
TRUE,32,resign,black,1517,1762,B21,3
TRUE,127,mate,white,1507,1482,C34,6
TRUE,65,resign,white,1382,1522,B20,3
FALSE,31,resign,white,1522,1542,C31,5
TRUE,39,resign,white,1453,1536,B20,3
TRUE,15,resign,white,1531,1291,C34,6
TRUE,31,resign,white,1516,1543,B50,4
FALSE,55,mate,white,1543,1267,B00,2
FALSE,39,mate,white,1543,1500,C30,4
TRUE,63,mate,white,1404,1558,A03,2
TRUE,68,resign,black,1568,1614,C30,3
TRUE,27,resign,white,1795,1573,D00,9
TRUE,79,resign,white,1567,1389,B07,3
TRUE,65,outoftime,white,1624,1576,B50,4
TRUE,76,resign,black,1557,1566,B50,4
TRUE,20,resign,white,1559,1500,C30,3
TRUE,41,resign,white,1532,1571,B56,9
TRUE,50,resign,black,1582,1586,A03,3
TRUE,101,outoftime,white,1575,1593,B27,4
TRUE,22,resign,black,1607,1519,C02,7
TRUE,161,mate,white,1596,1589,C34,6
TRUE,136,mate,black,1701,1582,B20,3
TRUE,80,resign,black,1590,1651,C70,8
TRUE,56,resign,black,1506,1582,B50,4
TRUE,106,mate,black,1653,1568,B20,3
TRUE,5,resign,white,1315,1198,D01,4
TRUE,14,outoftime,black,1227,1276,A00,2
TRUE,68,mate,black,1334,1284,B20,3
TRUE,71,mate,white,1297,1335,B00,2
TRUE,58,resign,black,1503,1495,D25,7
FALSE,80,draw,draw,1149,1503,C68,8
FALSE,106,resign,black,1149,1503,C50,6
TRUE,57,mate,white,1493,1473,C00,3
TRUE,33,resign,white,1461,1505,C50,7
FALSE,39,resign,white,1423,1505,C44,5
TRUE,92,mate,black,1251,1331,C22,6
TRUE,21,resign,white,1309,1269,B00,6
TRUE,55,mate,white,1290,1186,C40,4
TRUE,18,resign,white,1459,1307,C24,4
TRUE,40,resign,black,1335,1360,C68,7
TRUE,43,resign,black,1286,1304,C48,7
TRUE,14,outoftime,black,1284,1301,C50,5
TRUE,30,resign,black,1368,1184,C44,5
TRUE,54,outoftime,black,1415,1438,C40,4
TRUE,63,outoftime,white,1486,1470,C44,7
TRUE,44,resign,black,1536,1549,C44,5
TRUE,56,resign,black,1418,1461,D00,3
TRUE,86,resign,black,1512,1726,C00,4
TRUE,27,mate,white,1765,1590,D07,6
TRUE,50,mate,black,1271,1500,C20,4
TRUE,38,resign,black,1063,1186,C00,3
TRUE,34,resign,black,1500,1265,A00,1
TRUE,55,resign,white,1495,1460,B23,3
TRUE,71,resign,white,1461,1508,E60,5
TRUE,109,resign,black,1525,1494,C44,5
TRUE,84,resign,black,1530,1561,C00,3
TRUE,76,resign,black,1575,1516,E81,10
TRUE,65,mate,white,1514,1108,C44,5
TRUE,27,resign,white,1602,1523,A48,5
TRUE,13,resign,black,1538,1452,C44,5
TRUE,66,mate,black,1541,1900,C45,7
TRUE,79,resign,white,1708,1548,B07,2
TRUE,76,mate,black,1270,1544,B07,5
TRUE,82,mate,black,1762,1834,B50,4
TRUE,65,resign,white,1740,1729,A48,5
TRUE,62,mate,black,1758,1851,B30,4
TRUE,58,outoftime,black,1916,1749,B20,3
TRUE,49,mate,white,1730,1592,A35,6
TRUE,43,mate,white,1713,1527,A04,2
TRUE,44,outoftime,black,1987,1653,A45,3
TRUE,91,outoftime,white,2039,1660,D55,13
TRUE,57,mate,white,1598,1891,B01,4
TRUE,127,mate,white,1506,2117,B07,6
TRUE,70,mate,black,1783,1432,C57,10
TRUE,47,mate,white,1361,1629,C55,6
FALSE,59,mate,white,1682,1417,D00,3
FALSE,19,resign,black,1389,1682,B13,5
FALSE,45,mate,white,1682,1500,D02,3
FALSE,42,mate,black,1500,1682,A46,3
FALSE,19,resign,white,1682,1500,D02,3
TRUE,60,mate,black,1130,1383,C34,6
FALSE,50,resign,black,1136,1383,A00,1
FALSE,37,resign,white,1383,1136,C50,6
TRUE,76,resign,black,984,1378,D00,5
FALSE,46,mate,black,1378,1377,C40,4
TRUE,11,resign,white,1372,1003,B50,4
TRUE,77,mate,white,1364,1065,C00,3
TRUE,20,resign,black,1196,1348,D20,5
TRUE,37,resign,white,1336,1088,C00,3
TRUE,89,resign,white,1310,1273,C42,5
TRUE,17,draw,draw,1382,1304,C23,3
TRUE,30,resign,white,1285,1116,B30,4
TRUE,77,resign,white,1271,1328,C50,8
TRUE,124,mate,black,1930,1897,B09,10
TRUE,43,resign,white,2012,1904,B94,11
TRUE,37,mate,white,1891,1977,B28,8
TRUE,53,resign,white,1882,1828,C65,8
TRUE,80,resign,black,1822,1873,B22,3
TRUE,91,resign,white,1890,1884,B56,9
TRUE,109,draw,draw,1884,1873,C77,9
TRUE,51,resign,white,1861,1896,B33,17
TRUE,43,resign,white,1883,1942,B02,6
FALSE,77,mate,white,1128,795,A00,2
FALSE,130,mate,black,1128,2177,A00,2
TRUE,85,resign,white,1114,1189,A00,1
TRUE,51,draw,draw,1191,1111,A00,1
FALSE,53,mate,white,1111,921,A00,4
FALSE,36,resign,black,897,1111,B06,2
FALSE,26,resign,white,1111,897,A00,1
TRUE,52,resign,white,1099,1124,A04,2
TRUE,139,mate,white,1115,1013,A00,1
FALSE,72,mate,black,1099,1115,B06,2
FALSE,142,mate,black,1099,1115,B06,2
TRUE,60,mate,black,1136,843,A00,2
TRUE,23,resign,white,798,1157,B06,2
FALSE,9,resign,white,2419,1157,B30,5
TRUE,43,mate,white,1151,964,A00,1
TRUE,141,mate,white,1630,1537,D06,3
TRUE,153,draw,draw,1588,1631,B00,3
TRUE,76,mate,black,1601,1621,B00,3
TRUE,73,mate,white,1610,1611,D06,3
TRUE,24,resign,black,1550,1600,D01,4
TRUE,81,resign,black,1677,1587,B12,7
TRUE,57,outoftime,white,1573,1653,A40,2
TRUE,35,resign,white,1561,1587,A40,2
TRUE,39,mate,white,1638,1570,B12,7
TRUE,31,mate,white,1559,1548,D15,7
TRUE,47,resign,white,1699,1566,B10,2
TRUE,137,mate,white,1557,1494,D31,6
TRUE,58,resign,black,1532,1546,B13,5
TRUE,112,outoftime,black,1616,1532,B13,5
TRUE,48,resign,black,1543,1550,D50,7
TRUE,59,mate,white,1533,1555,C01,7
TRUE,109,mate,white,1727,1562,B10,2
TRUE,69,resign,white,1552,1491,E60,5
TRUE,55,resign,white,1814,1557,B10,2
TRUE,52,mate,black,1561,1852,E20,8
TRUE,134,resign,black,1271,1557,A00,4
TRUE,109,mate,white,1551,1356,D20,4
TRUE,90,resign,white,1604,1561,B12,7
TRUE,63,mate,white,1544,1738,D08,4
TRUE,62,resign,black,1568,1578,D20,4
TRUE,38,resign,black,1360,1562,B12,7
TRUE,31,resign,white,1552,1503,D15,7
TRUE,166,mate,black,1562,1539,B12,5
TRUE,114,mate,black,1483,1737,B01,4
TRUE,66,resign,black,1488,1727,C48,7
TRUE,43,mate,white,1880,1490,D00,9
TRUE,103,mate,white,1898,1493,C50,5
TRUE,54,resign,black,1499,1667,C68,7
TRUE,140,mate,black,1579,1484,D00,4
TRUE,73,draw,draw,1485,1465,C00,4
TRUE,49,mate,white,1463,1201,C40,4
TRUE,25,resign,white,1785,1466,D00,5
TRUE,34,mate,black,1470,1742,C00,3
TRUE,45,mate,white,1786,1474,C66,8
TRUE,44,mate,black,1475,2012,C45,8
TRUE,123,mate,white,1864,1477,A20,2
TRUE,43,resign,white,1826,1480,C20,3
TRUE,39,resign,white,1469,1469,B30,4
TRUE,40,resign,black,1302,1462,C48,7
TRUE,58,mate,black,1469,1609,C60,6
TRUE,66,resign,black,1566,1455,A20,2
TRUE,22,mate,black,1462,1610,C41,7
TRUE,54,resign,black,1480,1231,B07,2
FALSE,52,mate,black,1500,1698,B07,4
TRUE,61,resign,white,1720,1783,B30,4
TRUE,31,resign,white,1855,1792,B21,3
TRUE,183,mate,white,1847,1801,B20,3
TRUE,159,resign,white,1792,1743,D30,4
TRUE,116,mate,black,1798,1988,C02,6
TRUE,53,resign,white,1788,1756,C55,6
TRUE,114,draw,draw,1755,1789,D02,3
FALSE,96,resign,black,1696,1789,C62,6
TRUE,141,resign,black,1799,1832,C00,3
FALSE,151,resign,white,1799,1500,D06,4
FALSE,98,resign,black,1562,1799,D00,3
FALSE,105,outoftime,white,1799,1500,D43,8
TRUE,131,mate,white,1851,1808,A00,1
TRUE,77,resign,black,1749,1799,B33,11
TRUE,105,resign,white,1790,1734,D21,6
FALSE,55,mate,white,1340,1790,B30,5
TRUE,72,mate,black,1801,1794,D06,4
FALSE,87,resign,white,1801,1377,A40,2
FALSE,62,mate,black,1729,1801,B34,9
FALSE,53,mate,white,1801,1729,D08,7
FALSE,75,mate,white,1500,1801,E12,6
FALSE,26,mate,black,1801,1500,A00,1
TRUE,142,mate,black,1808,1914,D21,5
TRUE,49,resign,white,1755,1821,E24,9
TRUE,87,resign,white,1716,1835,B21,3
FALSE,88,draw,draw,1835,1632,E12,6
FALSE,107,resign,white,1835,1632,E12,6
TRUE,132,mate,black,1847,1809,D11,7
TRUE,38,mate,black,1860,1770,D06,4
TRUE,110,mate,black,1784,1851,B30,4
TRUE,81,mate,white,1841,1832,D26,12
TRUE,129,mate,white,1850,1851,B32,7
FALSE,126,mate,black,1851,1703,E12,6
FALSE,123,resign,white,1851,1703,E12,7
TRUE,222,draw,draw,1851,1853,B07,4
TRUE,31,mate,white,1839,1864,D21,5
TRUE,101,resign,white,1808,1890,B50,4
TRUE,74,resign,black,1643,1878,B20,3
FALSE,97,resign,white,1876,2621,E70,7
TRUE,88,outoftime,black,1886,1880,B57,8
TRUE,114,draw,draw,1875,1922,A40,2
TRUE,27,resign,black,1828,1890,B80,10
TRUE,31,resign,white,2008,1840,A45,3
TRUE,52,mate,black,1861,1882,C58,15
TRUE,72,resign,black,1856,1836,B30,4
TRUE,66,resign,white,1865,1860,B20,3
TRUE,68,mate,black,1814,1836,A52,6
TRUE,70,mate,black,1869,1802,B20,3
TRUE,27,resign,white,1865,1509,C55,6
TRUE,50,resign,black,1542,1842,A81,3
TRUE,40,resign,black,1594,1529,B57,8
TRUE,51,outoftime,white,1428,1544,B20,3
TRUE,118,resign,black,1552,1648,D35,9
TRUE,89,outoftime,white,1574,1562,D04,5
TRUE,67,draw,draw,1590,1561,B20,3
TRUE,31,resign,white,1558,1235,D21,6
TRUE,101,resign,white,1547,1567,D20,5
TRUE,37,outoftime,white,1517,1559,E90,9
TRUE,80,mate,black,1429,1552,C00,3
FALSE,10,resign,black,1675,1500,A00,1
TRUE,30,resign,white,1604,1700,C78,9
TRUE,94,mate,black,1444,1696,A21,3
TRUE,78,mate,black,1246,1694,C55,6
TRUE,57,resign,white,1684,1658,B12,5
TRUE,60,mate,black,1689,1893,C53,9
TRUE,41,mate,white,1678,1698,A06,3
TRUE,81,resign,white,1671,1553,B40,6
TRUE,45,outoftime,white,1659,1684,C02,10
TRUE,27,resign,white,1695,1669,B20,3
TRUE,47,resign,black,1680,1684,C50,5
TRUE,16,resign,black,1696,1668,B20,3
TRUE,48,resign,white,1692,1679,B20,3
TRUE,52,resign,black,1702,1667,A01,5
TRUE,63,mate,white,1683,1677,B72,11
TRUE,132,mate,black,1688,1703,C57,11
TRUE,53,resign,white,1689,1699,B54,9
TRUE,77,mate,white,1689,1655,C41,6
TRUE,54,resign,white,1798,1697,A00,1
TRUE,56,mate,black,1707,1756,B56,11
TRUE,60,resign,black,1715,1804,C71,8
TRUE,53,resign,black,1727,1702,C58,11
TRUE,76,resign,black,1748,1715,C21,3
TRUE,51,mate,white,2040,1718,D00,3
TRUE,86,resign,white,1713,1493,C58,11
TRUE,109,mate,white,1697,1725,D03,5
TRUE,84,resign,black,1777,1712,B57,8
TRUE,43,resign,black,1724,1697,C41,5
TRUE,72,mate,black,1735,1747,C50,6
TRUE,53,resign,white,1757,1746,C44,6
